230	89543	01111
351	91891	00100
351	89690	00010
351	97634	10000
351	97877	10000
351	93033	00100
351	95570	00010
351	88923	10011
351	88128	00111
351	92979	10100
351	100455	01000
351	90317	00100
351	98719	10000
351	92058	01011
351	105000	10010
351	101560	11000
351	93822	00010
351	105123	01000
351	97984	00001
351	127925	01100
351	2402836	11001
351	89323	00100
351	103977	00010
351	90429	01110
351	103030	11000
351	111456	01000
351	98866	11000
351	92525	01100
351	104122	11000
351	89912	00100
351	87853	00010
351	100555	00101
351	104499	01001
351	98975	10001
351	105467	01100
351	1694995	00001
351	98730	10000
351	1379538	00001
351	92075	00100
351	93163	00100
351	89465	01100
351	103954	01010
351	101416	01001
351	88011	00010
351	93631	01001
351	107335	01000
351	97430	11001
351	98081	01010
351	95925	01001
351	104198	01000
351	91562	01000
351	101001	00100
351	96695	10100
351	106492	11000
351	89804	00110
351	101596	01000
351	89008	10010
351	89249	01011
351	88158	00010
351	104743	01100
351	89004	00100
351	92564	01100
351	104044	01000
351	93894	01100
351	94982	10001
351	97579	11001
351	91236	01000
351	99997	01101
351	105370	01100
351	95392	10010
351	85115	00110
351	85478	00100
351	88745	10010
351	85353	00010
351	85473	00110
351	108535	01100
351	110839	01010
351	98897	10010
351	103080	01100
351	88616	01100
351	85225	00110
351	88857	10010
351	2381512	01000
351	105811	11000
351	86674	00011
351	91013	11010
351	112600	01000
351	92101	01100
351	91496	00001
351	91018	01100
351	92104	01100
351	100187	11100
351	92105	01100
351	95850	10101
351	92461	00100
351	96263	11010
351	87678	00010
351	90837	00100
351	87552	00011
351	106957	01001
351	100194	01101
351	96815	11000
351	98316	00010
351	92217	01100
351	99528	01100
351	117845	01000
351	95162	00101
351	110778	00001
351	100867	00011
351	89727	00100
351	87669	00100
351	99081	01000
351	86331	00110
351	89168	00111
351	111855	01000
351	90862	00100
351	102341	01100
351	96049	11010
351	92129	11100
351	102340	01010
351	99797	00001
351	98223	00010
351	98226	00010
351	98104	00001
351	92360	00100
351	89518	00100
351	88423	01000
351	91025	00100
351	92111	10001
351	92112	01001
351	104410	10001
351	96038	10000
351	90730	00100
351	96030	01111
351	86905	00010
351	86906	00101
351	101818	01100
351	2621065	01101
351	90726	01000
351	102227	11000
351	85022	10010
351	87682	00010
351	96988	10100
351	94202	00100
351	96060	00101
351	84763	00010
351	87359	00100
351	88569	00010
351	105669	01000
351	103006	01001
351	90518	10011
351	1752435	01001
351	102711	01000
351	102714	11000
351	91607	10010
351	118074	01000
351	107864	01001
351	103388	00001
351	91720	10011
351	97822	10000
351	93468	00100
351	97387	11100
351	106092	01000
351	84756	00111
351	95083	01001
351	84870	00010
351	101752	01000
351	89640	00100
351	101170	01100
351	90781	01001
351	92166	00100
351	112502	00101
351	2620987	00001
351	85194	00001
351	110442	11000
351	100085	10000
351	93019	00100
351	91510	01101
351	91193	00111
351	99110	00001
351	855517	01000
351	99591	10000
351	103905	10000
351	110570	00101
351	102257	00100
351	94215	00100
351	97968	10000
351	110678	01000
351	94698	00100
351	102272	01100
351	97842	10000
351	95788	11000
351	99341	00010
351	92393	10000
351	1087865	11001
351	96194	10010
351	103477	11000
351	103235	11010
351	103356	01101
351	84772	00110
351	102943	01100
110	94922	01001
110	110824	00001
110	102080	01100
110	103170	01010
110	104937	00110
110	123217	10100
110	110032	10000
110	101302	01100
110	102757	01100
110	104274	00010
110	105241	10000
110	112434	00100
110	112555	11100
110	104399	00100
110	111103	00001
110	97981	01000
110	118425	10001
110	92968	01000
110	107750	10001
110	2620822	11000
110	109812	01110
110	105213	01011
110	108048	11000
110	108282	10100
110	118098	00011
110	99709	01000
110	103701	10010
110	88131	01000
110	107089	00110
110	104135	00010
110	108299	00011
110	812524	10001
110	94492	01100
110	105580	10100
110	98175	01010
110	98056	01000
110	98293	01010
110	85668	01000
110	101896	01010
110	100447	01010
110	88374	01000
110	108303	00011
110	91573	01000
110	103771	00010
110	97314	01000
110	99734	01011
110	100262	01110
110	112366	11100
110	109994	11100
110	104981	10010
110	95497	01001
110	112012	10000
110	101106	01010
110	1087697	10001
110	105166	01010
110	94399	01000
110	118227	00010
110	94707	01000
110	104864	01100
110	108643	01011
110	110289	10010
110	96128	01000
110	94866	01000
110	107676	10100
110	107433	11000
110	99193	01100
110	100475	01100
110	93408	01100
110	112471	11001
110	104952	01010
110	107685	10010
110	108412	10000
110	97329	01010
110	106595	10000
110	93520	01000
110	106357	01100
110	105024	10010
110	107686	10100
110	104050	00010
110	109181	10001
110	99066	01010
110	94296	01000
110	1723	10000
110	145118	11000
110	108768	10010
110	110303	10000
110	112721	10000
110	108463	11100
110	109310	10000
110	108342	10010
110	93677	01100
110	146981	10100
110	99651	01000
110	118278	10000
110	118155	00001
110	94082	01000
110	127899	00001
110	130161	00001
110	105868	00110
110	111745	10001
110	109325	00011
110	112831	10000
110	108111	10010
110	90038	01000
110	95722	01000
110	98798	01010
110	98314	11010
110	112045	00100
110	105997	01110
110	130052	10100
110	100866	01010
110	109534	10000
110	108689	10010
110	107231	10010
110	97815	01100
110	108322	00110
110	90742	01000
110	105606	00010
110	93323	01000
110	94410	01000
110	94659	01000
110	107249	10100
110	96952	11000
110	109300	00100
110	104532	00010
110	112377	10100
110	99545	01000
110	1087946	00001
110	104646	11010
110	112264	10000
110	94408	01000
110	2621067	01100
110	103437	01110
110	92904	01010
110	105616	00110
110	95415	11001
110	110226	00010
110	2750100	10110
110	93234	01000
110	106880	00011
110	90760	01001
110	105796	00010
110	112764	10000
110	110465	00110
110	108263	00110
110	1087975	11010
110	86945	01001
110	102838	11000
110	86700	01000
110	102157	01010
110	107966	11100
110	104578	11000
110	109901	00100
110	105681	10010
110	98915	01010
110	106098	00010
110	111302	10100
110	110331	00101
110	95882	01000
110	102728	01010
110	105438	00010
110	106405	10000
110	103259	10110
110	118183	00011
110	104681	10010
110	129066	10100
110	103351	00010
110	94901	01100
110	112863	00100
110	106985	11000
110	109333	00100
110	111772	00100
110	111893	00100
110	107279	11000
110	99911	11010
110	100088	01010
110	91197	01000
110	96086	11000
110	96081	01000
110	103908	01011
110	85512	01000
110	97608	01100
110	96999	01000
110	90890	01100
110	107165	10000
110	98019	01010
110	107964	10110
110	105662	01100
110	109225	00010
110	96998	01000
110	105542	01100
110	92391	01000
110	98377	01010
110	107043	01001
110	106195	11000
110	110679	10101
110	98492	01010
110	117872	00100
110	145638	10010
110	106503	00010
231	111237	00010
231	104144	01110
231	95579	01100
231	97992	01000
231	87830	01000
231	86500	01000
231	110274	00010
231	109704	00010
231	96537	01011
231	97749	01001
231	105125	01011
231	92854	01000
231	92976	01000
231	92734	01000
231	95447	01000
231	98158	01001
231	100109	01100
231	111593	00011
231	110261	00010
231	88021	01001
231	111338	01110
231	107199	00010
231	108289	01011
231	98743	01101
231	109254	00010
231	101091	01001
231	90460	01000
231	118409	00001
231	2518018	00100
231	85673	01000
231	104250	01110
231	92513	01000
231	104133	01010
231	112531	01110
231	126143	01001
231	104927	00101
231	105217	00001
231	88930	01000
231	118083	00110
231	111570	10001
231	100323	01100
231	89345	01000
231	101415	01000
231	96108	01000
231	96229	01000
231	92783	01000
231	1101164	01000
231	103893	01110
231	110508	10010
231	84801	01000
231	117941	00010
231	85697	01000
231	103402	01110
231	104075	01110
231	103540	01100
231	91446	01000
231	100395	01100
231	96337	01100
231	93182	01000
231	118218	01110
231	111705	00011
231	110977	00010
231	118223	00001
231	100704	01100
231	112121	00010
231	89369	01001
231	110963	10010
231	91475	01000
231	99878	01001
231	112345	10010
231	108884	11010
231	98300	01100
231	111937	00010
231	92561	01000
231	107306	01011
231	90936	01000
231	109607	00100
231	799981	00011
231	96238	01100
231	110154	00110
231	118319	10000
231	110956	00010
231	99184	01100
231	93519	01000
231	112582	00010
231	799979	00011
231	88970	01000
231	100127	01100
231	108406	00011
231	98568	01101
231	107016	01010
231	102244	01001
231	96266	01010
231	112849	00110
231	90281	01000
231	91250	01001
231	97470	01001
231	118159	00001
231	101940	01001
231	105865	01101
231	145769	00011
231	112170	00010
231	91486	01000
231	106175	01101
231	90952	01000
231	2677566	00011
231	84828	01000
231	85009	01000
231	94071	01000
231	108909	10010
231	86578	01000
231	112166	00011
231	101158	01101
231	85242	01000
231	86571	01000
231	106384	01010
231	111857	00010
231	118132	00010
231	84626	01000
231	85712	01000
231	89755	01000
231	84981	01000
231	107107	00110
231	105727	00011
231	90618	01100
231	103307	00110
231	92476	01000
231	92596	01000
231	92475	01000
231	90059	01000
231	103441	01100
231	1390946	01000
231	100848	01101
231	2388869	11000
231	112265	00010
231	92902	01000
231	89865	01100
231	88775	01000
231	104529	00100
231	100844	01001
231	89891	01000
231	101195	01100
231	111313	00110
231	99577	01010
231	101191	01100
231	98485	11100
231	100530	01100
231	100773	01100
231	90517	01000
231	118197	00101
231	89894	01010
231	109902	00110
231	101744	01100
231	89892	01000
231	97700	01000
231	104356	01110
231	110575	00010
231	98359	01010
231	96612	01000
231	94557	01100
231	110219	00110
231	110459	00010
231	96054	01100
231	101517	01101
231	84752	01000
231	112089	00110
231	90623	01000
231	86133	01000
231	102964	01101
231	111415	00010
231	102264	01011
231	105530	00001
231	134736	00010
231	98143	01100
231	112628	00110
231	112869	00110
231	111416	00010
231	85759	01000
231	84788	01000
231	145865	10011
231	86842	01000
231	2646093	00011
231	93925	01000
231	104434	01110
231	93803	01000
231	103468	00001
231	88344	01000
231	85060	01000
231	104693	01010
231	94213	01000
231	91623	01001
231	110551	10010
231	91061	01000
231	93361	01100
231	91063	01000
231	145630	10000
231	89305	01100
231	89544	01000
231	100521	01001
231	87121	01000
352	104142	01001
352	94367	01100
352	92067	01000
352	104381	10101
352	122248	00001
352	1087899	10000
352	87713	01000
352	86064	00010
352	111227	10000
352	100352	00011
352	104271	00001
352	95680	01110
352	87825	01000
352	88912	00100
352	94905	01100
352	101676	01000
352	88112	01110
352	101678	01010
352	97539	01010
352	109810	00010
352	93734	01100
352	98868	01000
352	102980	00001
352	96683	01000
352	94145	00100
352	102616	11000
352	86405	01100
352	112792	01011
352	89116	00100
352	102973	00001
352	88385	00100
352	110238	11000
352	90450	00100
352	105342	00011
352	93289	00010
352	110596	00010
352	95588	01100
352	102197	01010
352	108173	10101
352	92073	00100
352	96433	01000
352	97880	01000
352	102748	11000
352	85303	00100
352	87841	00100
352	88138	00100
352	107756	01001
352	89587	01100
352	89465	11100
352	89132	01100
352	90000	01000
352	101590	01001
352	100381	01101
352	96903	00100
352	90125	00100
352	92668	01100
352	104741	00101
352	87997	00100
352	85575	00100
352	87996	01000
352	93506	01100
352	87872	00100
352	112490	10000
352	105044	00010
352	99729	01000
352	97660	01000
352	1965758	01000
352	90227	01100
352	2760669	10000
352	95914	01100
352	106925	01011
352	103418	11001
352	103195	01001
352	104162	00011
352	103196	01001
352	112467	10000
352	99515	01100
352	100121	01001
352	799974	10000
352	97695	01100
352	104717	00011
352	86204	00100
352	93409	00100
352	100477	01000
352	93764	01110
352	108534	00001
352	90376	01100
352	89141	00100
352	92431	00100
352	98774	01010
352	95143	01000
352	104170	00001
352	2381512	01100
352	1087903	01001
352	91219	00100
352	87886	00010
352	85584	00100
352	105934	00001
352	94643	01110
352	89054	01000
352	92101	00100
352	108100	10010
352	98565	01100
352	96143	01010
352	97232	01000
352	103324	11001
352	103326	01111
352	92212	00100
352	106970	00011
352	88197	01000
352	110897	00001
352	104792	00001
352	97904	01000
352	92216	01100
352	90037	01000
352	97468	01000
352	104312	01001
352	108476	10000
352	102013	01001
352	103222	00010
352	104310	10000
352	96376	01000
352	92693	00100
352	110778	00010
352	90151	00110
352	100067	01001
352	93577	01010
352	99319	01000
352	104882	01010
352	1515492	00010
352	90185	01000
352	105171	00001
352	1753	00001
352	84985	00100
352	112034	10001
352	112032	11000
352	106937	00001
352	106814	00111
352	106033	10010
352	97925	01000
352	92117	01110
352	104650	10100
352	102112	00010
352	96035	01000
352	99425	01100
352	96399	01000
352	90295	01100
352	84613	00100
352	85267	00110
352	112261	00001
352	101930	11000
352	101932	01000
352	94688	01000
352	95533	01100
352	109477	00010
352	96865	01010
352	111673	00001
352	1087608	00001
352	106081	01001
352	98000	01010
352	100650	01110
352	107847	00011
352	91605	01100
352	90516	01000
352	2620997	01110
352	109128	10010
352	85281	00100
352	96852	01000
352	89081	00110
352	97386	01000
352	86934	00100
352	87229	00100
352	92924	00100
352	112087	10010
352	88671	01100
352	102966	01010
352	92965	01100
352	139745	00011
352	110441	00001
352	98263	01000
352	87928	01000
352	85511	00100
352	86720	00100
352	102014	01001
352	105886	00011
352	102016	11000
352	96637	01110
352	104690	01001
352	98816	01010
352	112611	10010
352	101615	00101
352	85867	00100
352	96072	01100
352	85747	00100
352	87009	00110
352	87920	00110
352	111098	10010
352	86950	00010
352	102702	11101
352	87000	00100
232	91530	01000
232	2419163	01000
232	86180	01001
232	95216	01001
232	85090	00100
232	803268	00010
232	99493	01000
232	85898	01100
232	94916	00100
232	93826	00100
232	99929	11001
232	87020	01000
232	108634	01010
232	99484	01000
232	91085	00001
232	104707	01010
232	103973	11000
232	100584	01010
232	111350	11000
232	100466	00001
232	88477	00001
232	104824	10001
232	93610	01000
232	91795	01000
232	91799	01101
232	90589	01001
232	96206	01100
232	95352	01001
232	86888	01001
232	87855	01000
232	92878	00001
232	100312	01000
232	89597	01000
232	89111	01000
232	94014	01000
232	91543	01000
232	92754	01001
232	1508455	00101
232	94255	00001
232	85427	01100
232	107695	01000
232	93878	11000
232	91216	00101
232	94722	01000
232	105392	11001
232	112925	00010
232	87639	01001
232	100938	01000
232	87996	01001
232	85334	01000
232	86302	01100
232	93747	01000
232	100258	00101
232	100930	01000
232	102318	01000
232	91685	00100
232	100392	01010
232	90598	01001
232	101361	00010
232	107589	00010
232	96691	11001
232	112914	10000
232	88719	01001
232	85209	01001
232	85203	01000
232	89800	01000
232	93615	01001
232	86892	01100
232	620561	01010
232	91355	01000
232	90386	01001
232	96247	01101
232	107313	00010
232	620560	01010
232	99874	01011
232	90020	01100
232	88506	11000
232	2758568	01010
232	85597	00101
232	101685	01001
232	107789	01000
232	102657	01010
232	112470	00010
232	104835	10010
232	94179	01000
232	100809	01000
232	96598	01000
232	145121	10000
232	84925	01000
232	105380	10001
232	90492	01000
232	85105	01100
232	87645	01001
232	100364	01100
232	90128	01001
232	85342	01101
232	1475741	01000
232	103637	11001
232	85460	01101
232	111511	11010
232	94527	01000
232	92227	01100
232	105191	10001
232	85927	01100
232	91808	00001
232	117983	01100
232	2409992	01000
232	86346	01100
232	91008	01000
232	1100676	01001
232	86584	01000
232	96939	01001
232	95608	00001
232	101822	00010
232	106836	10000
232	95965	01000
232	97226	11001
232	84711	00001
232	1960785	01000
232	104304	01010
232	105636	10001
232	101158	01011
232	86211	01100
232	100745	01010
232	108320	01010
232	91832	01000
232	93336	01001
232	96289	01100
232	99678	01010
232	90062	00001
232	110406	00010
232	84617	01010
232	93691	01100
232	89998	01001
232	85276	00001
232	88303	01000
232	111184	10100
232	91023	01000
232	102230	00011
232	108575	11010
232	91142	00001
232	95184	01100
232	95185	00101
232	84977	01101
232	101813	01000
232	100605	01010
232	85028	01100
232	88538	01001
232	88417	01000
232	85144	00100
232	94529	01001
232	86110	01000
232	89069	01001
232	86111	00001
232	85382	01100
232	2381791	01001
232	93477	00001
232	89890	00100
232	96864	00011
232	99211	01001
232	92020	01000
232	84889	00101
232	89659	01010
232	102036	10001
232	86269	01000
232	89655	01001
232	85173	01001
232	87351	01001
232	89771	01001
232	1087973	11100
232	92498	00001
232	94437	01001
232	99209	00100
232	93226	00101
232	109484	01010
232	103938	11001
232	89406	01000
232	85044	01101
232	90660	11000
232	95313	01000
232	94227	00001
232	109451	00100
232	92043	01000
232	99234	01110
232	93493	01000
232	85755	00001
232	88228	01001
232	89796	01001
232	107829	01000
232	101723	11001
232	95426	00001
232	94213	01000
232	96512	01000
232	100097	01100
232	96996	00100
232	95542	01001
232	112615	10000
232	87924	01000
232	86275	01000
232	100403	11001
112	110268	00001
112	100580	01100
112	2215103	00010
112	100581	00100
112	2620840	00100
112	91775	00110
112	95450	01111
112	104937	00001
112	111483	01000
112	85532	00100
112	86621	10000
112	88247	00100
112	88367	00100
112	88470	00100
112	107304	01000
112	99247	00110
112	104271	01001
112	102763	01100
112	140126	00111
112	88235	00100
112	90309	00101
112	86055	10000
112	92849	00100
112	92729	00100
112	94148	01110
112	98869	01111
112	94267	00010
112	99155	00010
112	91791	00100
112	84587	10010
112	93606	00101
112	88269	01100
112	138861	01101
112	86086	00110
112	86073	10000
112	93841	00010
112	90451	00100
112	90693	00110
112	98739	01100
112	95106	10000
112	111441	00001
112	95101	10000
112	127111	00101
112	87847	00100
112	86512	00110
112	87844	10000
112	85784	10000
112	85421	00010
112	86630	10000
112	85660	00100
112	91453	00100
112	95015	00010
112	2381736	10110
112	118229	01001
112	1521478	00110
112	98089	10000
112	85339	00110
112	131609	01001
112	86546	10000
112	101907	01010
112	95808	00010
112	89139	00010
112	89810	00110
112	90911	00010
112	91207	00100
112	98073	00110
112	88957	00100
112	87863	00100
112	85564	00100
112	85441	00100
112	85563	00100
112	85201	10100
112	85561	00100
112	87096	00100
112	100360	00100
112	106347	00011
112	96006	00010
112	134697	00101
112	85909	00100
112	95150	00010
112	85354	10010
112	118450	01000
112	90938	00100
112	101449	00100
112	88296	00100
112	91585	00100
112	90252	01101
112	112699	00001
112	93646	00110
112	86316	00110
112	88978	10000
112	103635	01010
112	88298	00100
112	2403653	00100
112	96946	00101
112	109675	01011
112	98565	10001
112	84717	00100
112	91372	00011
112	90282	00100
112	97350	01101
112	98321	01100
112	85812	00010
112	85932	00010
112	87316	00100
112	87314	00100
112	88641	00100
112	97903	00101
112	91126	10000
112	95165	00010
112	106170	00001
112	109562	00011
112	92692	00100
112	97581	00010
112	106052	00001
112	95164	00011
112	87309	00110
112	2676592	00001
112	86699	00100
112	86454	00100
112	86452	00100
112	89287	00100
112	93334	01100
112	112708	01001
112	92484	00010
112	85953	10000
112	84983	10101
112	85034	00110
112	88665	01110
112	86003	00010
112	85152	00100
112	85030	00100
112	88783	00100
112	87692	00100
112	86482	10000
112	112019	01000
112	92353	00100
112	137017	11001
112	86913	00010
112	87449	10000
112	87566	00100
112	89742	00100
112	131282	01001
112	94203	00110
112	86140	00100
112	111557	01000
112	93113	00100
112	90080	00100
112	96188	00100
112	117779	10001
112	91053	01100
112	85979	10000
112	100417	00111
112	88568	00100
112	86147	10000
112	87597	00100
112	86145	00100
112	86385	10010
112	93587	01100
112	108153	00001
112	98237	00110
112	97020	10001
112	85959	10000
112	101080	01010
112	84994	00100
112	85602	00100
112	89889	10000
112	87347	00100
112	104228	01000
112	86373	00100
112	87462	10000
112	112082	01000
112	90780	00100
112	180037	00001
112	2620862	00100
112	93931	00100
112	97976	10011
112	97174	01100
112	94221	00100
112	93495	00101
112	98266	10000
112	85509	00100
112	78783	00001
112	86849	00100
112	86726	00100
112	91868	00110
112	86163	10000
112	89781	10000
112	85062	00010
112	107169	01000
112	96631	00111
112	85621	10100
112	87128	10000
112	87129	00010
112	102026	01100
112	90525	00110
112	87247	00100
112	90527	00100
112	90647	00100
112	87241	00010
354	90562	01001
354	91535	10010
354	99019	00011
354	95579	00001
354	93390	00111
354	91889	10010
354	87398	00011
354	90319	10010
354	91761	00001
354	90792	00110
354	90310	10100
354	96654	10100
354	92171	00111
354	93144	00001
354	87825	10010
354	90789	10000
354	102767	01001
354	89443	10000
354	93059	00110
354	87050	00001
354	95912	10010
354	90101	10110
354	90100	10000
354	92887	00001
354	90587	10100
354	90580	10000
354	1100812	00001
354	91668	10010
354	93605	10000
354	87299	10010
354	89462	10110
354	92751	00011
354	92997	00011
354	95463	00001
354	94134	10000
354	97880	01001
354	89466	10001
354	93719	10010
354	90000	10100
354	91212	00101
354	90483	10010
354	94720	00011
354	92540	00001
354	90246	00001
354	92546	00001
354	89937	10100
354	87996	10110
354	92419	00001
354	89016	10101
354	87871	10000
354	90352	00111
354	90351	10101
354	90230	10100
354	90111	00001
354	90356	00110
354	91205	10000
354	90113	00001
354	90599	10110
354	93063	10001
354	94391	10000
354	91681	00001
354	90591	10000
354	94395	10000
354	89807	10000
354	88713	10000
354	90263	10000
354	89272	10010
354	93658	00001
354	91907	10010
354	89955	10001
354	87412	10100
354	91906	10000
354	90011	10010
354	93401	00001
354	89261	00001
354	91347	10000
354	92313	10100
354	87400	10001
354	88299	10100
354	100006	01001
354	89145	00001
354	91011	10000
354	89053	00001
354	112842	01000
354	93316	10110
354	2568216	00001
354	92580	00011
354	89859	00100
354	87559	10101
354	89979	00001
354	87799	10001
354	85379	00101
354	89612	10100
354	90832	10010
354	89611	10110
354	89973	10100
354	89851	10100
354	90277	10000
354	90397	10000
354	92574	10100
354	92695	00001
354	90278	10100
354	91007	10000
354	92456	00110
354	93303	01001
354	88878	10100
354	87546	10101
354	87424	00100
354	87300	00001
354	90702	00011
354	89961	00101
354	88871	00001
354	96929	10100
354	93577	10110
354	94423	00011
354	93455	00001
354	90188	00101
354	91710	10010
354	94428	00011
354	90864	00100
354	90180	10010
354	90062	00100
354	92361	10000
354	125337	00111
354	88306	10001
354	87577	10100
354	90734	10100
354	89753	10100
354	87574	00110
354	92232	00111
354	92238	10000
354	93569	10000
354	90179	10001
354	94535	00001
354	92237	10000
354	95861	10110
354	91142	10010
354	98452	00011
354	88538	10001
354	87568	10010
354	88778	00001
354	89983	10110
